-0.513220845738715,-0.357346404807013,-1.47489397709428
-0.513220845738715,-0.357346404807013,-1.47489397709428
-0.644124099406672,-0.418116630736284,-1.42548253185713
-0.146270096591597,-0.254791536442959,-1.59180396122463
-0.762246798102523,-0.686179684723547,-1.37949606777128
-0.762246798102523,-0.686179684723547,-1.37949606777128
-0.760761688745312,-0.652601700112768,-1.37378258562494
-0.697897376904603,-0.490598723859701,-1.38629523514575
-0.728383344295405,-0.675997445873666,-1.34588318435412
-0.691925924253543,-0.688326814511764,-1.32939304030499
-0.723803055923064,-0.639723404145731,-1.31200987206764
-0.701327186769343,-0.68102797335319,-1.30835056436474
-0.644351726707785,-0.737045149823836,-1.2136130879212
-0.58387786575258,-0.784465278292043,-1.16540529587321
-0.59099419960079,-0.432335393755886,-1.46409002329333
-0.776561421435279,-0.658380447926929,-1.43593809282975
-0.74941037314842,-0.557156067292226,-1.41485817042335
-0.758248513240197,-0.671543800671595,-1.38107499599881
-0.676611068699302,-0.696190967569054,-1.21483464446195
-0.720334075296885,-0.671169049879413,-1.30050954987745
-0.654990807354549,-0.429445553412956,-1.43667528408495
-0.766400700555466,-0.667516112874977,-1.42909782276851
-0.695932403227699,-0.720468026043896,-1.33640250400338
-0.315479411060087,-0.280537316575803,-1.51722832121619
-0.66668283112299,-0.674349578797134,-1.21669539684983
-0.667642103971769,-0.691289017434129,-1.19922283847851
-0.76423282012063,-0.648265721356719,-1.38721429027846
-0.721671340310487,-0.67663311611724,-1.36370192968379
-0.653892438977144,-0.689286274324804,-1.22719541860869
-0.730238356840778,-0.518571727742058,-1.35110348911988
-0.758491423223153,-0.639545774832994,-1.33288943763517
-0.682408050594725,-0.680091358311308,-1.21810755291795
-0.638058191745078,-0.736468197108963,-1.21850028991374
-0.747487931023067,-0.555430780147622,-1.40973652478846
-0.758996427690702,-0.636471549663984,-1.37809866913584
-0.726587189639749,-0.648369906851726,-1.27484775156904
-0.646092091787708,-0.735184361540005,-1.23081759645672
-0.737743200017474,-0.513312506117957,-1.43232935893713
-0.690950563741451,-0.699781185285791,-1.35276328330897
-0.810335814346749,-0.665073713803952,-1.27388392598869
-0.661137522621464,-0.740215731666819,-1.24137112604608
-0.754361645785357,-0.595861867906396,-1.39790493478384
