-0.618002573058214,-0.420230505311154,-1.45891005056788
-0.526184942341591,-0.436596790551686,-1.47912721953128
-0.516348814464544,-0.423470601547225,-1.47804401305336
-0.506657375290627,-0.417695587148242,-1.4747346519949
-0.202750967503124,-0.24391932424864,-1.56388961825886
-0.149807025096866,-0.249124112691869,-1.58794566635611
-0.263066480216148,-0.252743317142983,-1.5438115827949
-0.169193238768522,-0.248780651923971,-1.58831934625078
-0.536971069772264,-0.463362703731457,-1.47554389964988
-0.373416855998515,-0.301650963951596,-1.50397049764277
