243.250640869141,152.240280151367,496.852447509766,164.917388916016,545.89990234375,171.116607666016
263.567016601562,104.971237182617,250.882751464844,237.0439453125,310.654113769531,249.590087890625
304.885864257812,146.114471435547,544.212036132812,75.4346466064453,605.779357910156,100.360328674316
330.501373291016,140.215377807617,489.172058105469,41.2496528625488,521.408813476562,42.9963150024414
288.999755859375,304.938049316406,132.407684326172,396.53759765625,251.934295654297,434.099517822266
163.280044555664,232.696380615234,500.469757080078,66.0021438598633,599.962890625,111.162414550781
252.748718261719,174.469543457031,414.306335449219,73.4668197631836,460.858825683594,97.371452331543
44.3235244750977,200.7060546875,246.703689575195,29.8693046569824,269.752838134766,42.9702606201172
254.69075012207,163.133483886719,325.053314208984,32.2524223327637,419.957366943359,65.8045349121094
35.0427207946777,196.039413452148,241.921798706055,24.8375015258789,265.107208251953,38.1043319702148
496.476318359375,373.913299560547,398.091156005859,205.483062744141,422.221923828125,223.582977294922
568.033508300781,331.224578857422,414.893707275391,213.387435913086,439.1904296875,231.694198608398
568.033508300781,331.224578857422,414.893707275391,213.387435913086,439.1904296875,231.694198608398
135.663116455078,154.312606811523,332.545562744141,76.0274200439453,358.371643066406,85.5837173461914
