46.0129623413086,384.1064453125,408.259155273438,332.492309570312,420.70703125,332.313720703125
272.989868164062,329.000152587891,473.032440185547,245.74479675293,495.852569580078,255.625915527344
280.807556152344,216.704010009766,307.350219726562,248.195831298828,371.511627197266,267.175720214844
445.359436035156,6.25206995010376,345.058349609375,54.3569297790527,369.177062988281,58.5052108764648
445.359436035156,6.25206995010376,345.058349609375,54.3569297790527,369.177062988281,58.5052108764648
493.008056640625,309.171173095703,378.072387695312,323.053039550781,389.047454833984,322.224304199219
499.169677734375,328.395355224609,427.679229736328,421.671630859375,446.867065429688,427.992340087891
286.972015380859,377.623077392578,366.658569335938,293.015014648438,406.530151367188,373.913177490234
296.385955810547,349.168548583984,218.367965698242,401.236694335938,302.607391357422,413.750091552734
312.887298583984,86.5828247070312,138.696090698242,28.0287952423096,225.618682861328,42.4742889404297
