443.104370117188,158.684448242188,65.9771270751953,374.309692382812,127.794914245605,348.570373535156
458.072723388672,332.871002197266,303.22705078125,235.827514648438,341.337860107422,217.945587158203
497.269805908203,341.72509765625,284.330535888672,459.811401367188,282.66748046875,449.262481689453
18.376916885376,151.354415893555,138.499450683594,248.626281738281,183.814300537109,203.956192016602
244.263534545898,303.671081542969,177.078338623047,385.019958496094,230.547271728516,361.086608886719
437.92236328125,174.39665222168,76.1689071655273,391.741119384766,113.547805786133,380.946960449219
566.825500488281,192.014343261719,326.593872070312,226.654357910156,360.885894775391,209.533752441406
314.018341064453,49.4765739440918,295.653106689453,237.299453735352,333.015716552734,219.136779785156
615.429626464844,172.844955444336,303.22705078125,235.827514648438,341.337860107422,217.945587158203
432.859619140625,188.928573608398,117.180732727051,411.143127441406,119.688514709473,410.52294921875
522.950744628906,342.268402099609,267.66455078125,455.375457763672,290.398956298828,439.365478515625
535.376281738281,356.038146972656,310.344116210938,439.068267822266,313.156585693359,424.919769287109
476.840179443359,258.555023193359,155.525436401367,444.637451171875,195.007873535156,431.693359375
495.254913330078,326.945343017578,239.53662109375,472.794586181641,261.425231933594,454.757354736328
506.284912109375,332.344848632812,250.483978271484,466.044372558594,272.695098876953,448.557250976562
499.035369873047,266.833221435547,177.470230102539,430.608428955078,231.4443359375,407.132934570312
505.453857421875,324.439575195312,262.407196044922,443.090454101562,271.226867675781,414.783111572266
519.618225097656,375.214752197266,298.172668457031,474.351959228516,308.748931884766,452.257232666016
506.717620849609,260.477935791016,254.637023925781,378.292694091797,267.675872802734,348.765380859375
520.041870117188,334.910461425781,281.931488037109,437.313110351562,286.721221923828,422.936798095703
520.041870117188,334.910461425781,259.482391357422,454.266784667969,281.931488037109,437.313110351562
499.179351806641,154.92610168457,192.651947021484,290.479553222656,227.318405151367,269.035064697266
431.004089355469,140.763122558594,133.413757324219,322.639770507812,166.515655517578,299.683929443359
