336.910217285156,242.113021850586
380.872314453125,482.839111328125
429.124938964844,527.779968261719
115.623435974121,318.472930908203
39.9278717041016,402.863128662109
359.553558349609,458.2255859375
345.945434570312,489.400390625
326.990661621094,247.771545410156
330.157623291016,442.208282470703
388.005432128906,472.731811523438
258.369293212891,352.225341796875
317.321990966797,439.861938476562
330.842254638672,214.272827148438
156.145767211914,226.127487182617
343.401641845703,250.162094116211
285.91552734375,384.32666015625
330.970764160156,477.261657714844
381.568054199219,476.609069824219
345.467010498047,202.9462890625
358.097778320312,479.216003417969
202.411209106445,95.12548828125
395.652618408203,41.0297966003418
370.165679931641,495.698272705078
408.130462646484,498.999206542969
417.147369384766,492.841278076172
378.549011230469,489.055389404297
395.947448730469,489.717132568359
420.118713378906,508.540618896484
