85.9397277832031,69.3147506713867
235.86262512207,294.245666503906
348.038940429688,472.487884521484
366.586608886719,576.89111328125
294.356964111328,585.404968261719
28.0498313903809,309.566711425781
337.519134521484,533.114440917969
278.584564208984,571.667602539062
375.979248046875,590.966003417969
288.070587158203,592.828735351562
288.070587158203,592.828735351562
330.522125244141,608.587585449219
349.181823730469,626.272583007812
446.576141357422,330.408874511719
473.531982421875,380.252685546875
393.504089355469,485.695281982422
148.390930175781,523.158447265625
267.6748046875,340.473022460938
339.316253662109,533.345031738281
293.575897216797,573.927551269531
288.344665527344,582.905578613281
386.254943847656,392.29833984375
441.114593505859,512.970947265625
393.791290283203,515.235412597656
416.266052246094,578.952087402344
337.931335449219,629.750793457031
369.692413330078,478.425262451172
295.688659667969,594.73486328125
351.0712890625,450.419189453125
319.495910644531,474.049743652344
394.319000244141,608.060729980469
322.295043945312,613.416259765625
332.937255859375,423.111083984375
306.871948242188,575.187805175781
337.110260009766,477.522705078125
371.439086914062,582.1533203125
372.801513671875,493.211791992188
361.089111328125,437.240539550781
361.089111328125,437.240539550781
339.067230224609,440.058197021484
376.160858154297,418.865234375
342.1953125,481.833038330078
